,Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
1082,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1083,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1084,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,24100,43,37.14,447.96,3,4,0,4,0.0,447.96
1085,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,16752,38,29.9,165.99,1,1,0,1,0.0,165.99
1086,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,4282,16,19.25,79.99,1,1,1,0,79.99,0.0
1087,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,2848,6,5.15,0.0,0,0,0,0,0.0,0.0
1088,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,6955,28,25.61,74.99,1,1,0,1,0.0,74.99
1089,2021-11-15,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,4079,11,7.99,0.0,0,0,0,0,0.0,0.0
1090,2021-11-15,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1091,2021-11-15,Brand 2,Brand 2 Ad Group 3,ASIN516,Walmart,8552,9,4.7,464.98,2,2,1,1,254.99,209.99
1092,2021-11-15,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,2823,19,15.26,0.0,0,0,0,0,0.0,0.0
1093,2021-11-15,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,48864,106,78.62,214.99,1,1,0,1,0.0,214.99
1094,2021-11-16,Brand 1,Brand 1 Ad Group 1,ASIN374,Walmart,4225,157,103.03,,40,41,39,2,,69.98
1095,2021-11-16,Brand 1,Brand 1 Ad Group 11,ASIN381,Walmart,1537,8,1.81,0.0,0,0,0,0,0.0,0.0
1096,2021-11-16,Brand 1,Brand 1 Ad Group 11,ASIN387,Walmart,18709,91,20.93,237.96,4,4,2,2,139.98,97.98
1097,2021-11-16,Brand 1,Brand 1 Ad Group 13,ASIN374,Walmart,1089,12,2.34,125.97,3,3,1,2,36.99,88.98
1098,2021-11-16,Brand 1,Brand 1 Ad Group 13,ASIN396,Walmart,2000,11,9.42,0.0,0,0,0,0,0.0,0.0
1099,2021-11-16,Brand 1,Brand 1 Ad Group 13,ASIN401,Walmart,549,3,0.53,0.0,0,0,0,0,0.0,0.0
1100,2021-11-16,Brand 1,Brand 1 Ad Group 13,ASIN407,Walmart,574,3,0.85,0.0,0,0,0,0,0.0,0.0
1101,2021-11-16,Brand 1,Brand 1 Ad Group 13,ASIN412,Walmart,2558,14,3.83,37.99,1,1,1,0,37.99,0.0
1102,2021-11-16,Brand 1,Brand 1 Ad Group 2,ASIN381,Walmart,1742,8,2.33,0.0,0,0,0,0,0.0,0.0
1103,2021-11-16,Brand 1,Brand 1 Ad Group 2,ASIN388,Walmart,1530,15,5.29,0.0,0,0,0,0,0.0,0.0
1104,2021-11-16,Brand 1,Brand 1 Ad Group 2,ASIN394,Walmart,11035,47,12.47,276.95,5,5,2,3,119.98,156.97
1105,2021-11-16,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1106,2021-11-16,Brand 1,Brand 1 Ad Group 4,ASIN401,Walmart,307692,447,295.87,796.81,18,18,6,12,242.94,553.87
1107,2021-11-16,Brand 1,Brand 1 Ad Group 4,ASIN406,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1108,2021-11-16,Brand 1,Brand 1 Ad Group 6,ASIN399,Walmart,37,1,0.53,0.0,0,0,0,0,0.0,0.0
1109,2021-11-16,Brand 1,Brand 1 Ad Group 7,ASIN402,Walmart,143,7,2.63,74.98,2,2,1,1,39.99,34.99
1110,2021-11-16,Brand 1,Brand 1 Ad Group 8,ASIN412,Walmart,723,6,2.17,0.0,0,0,0,0,0.0,0.0
1111,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN445,Walmart,19752,42,31.42,,9,10,5,5,859.95,422.36
1112,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN448,Walmart,13295,23,20.59,883.91,8,9,1,8,174.99,708.92
1113,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN452,Walmart,47446,101,98.24,,7,7,4,3,827.16,474.97
1114,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN457,Walmart,27345,97,92.5,784.57,12,13,7,6,454.93,329.64
1115,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN460,Walmart,24119,73,70.0,429.73,4,4,0,4,0.0,429.73
1116,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN465,Walmart,28409,133,114.32,,17,20,7,13,594.93,
1117,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN470,Walmart,4136,18,16.04,117.54,6,6,2,4,38.58,78.96
1118,2021-11-16,Brand 2,Brand 2 Ad Group 1,ASIN474,Walmart,11152,28,21.73,228.97,2,3,1,2,94.99,133.98
1119,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,27566,54,40.02,,5,6,2,4,331.98,682.68
1120,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN482,Walmart,18328,120,114.38,,12,24,2,22,279.98,
1121,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,24768,36,39.72,445.98,2,2,2,0,445.98,0.0
1122,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,74418,108,74.09,287.58,2,2,0,2,0.0,287.58
1123,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,19016,38,35.21,425.96,3,4,2,2,175.98,249.98
1124,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1125,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,6660,22,19.48,779.89,7,11,1,10,69.99,709.9
1126,2021-11-16,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,12559,24,17.28,0.0,0,0,0,0,0.0,0.0
1127,2021-11-16,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,63,0,0.0,0.0,0,0,0,0,0.0,0.0
1128,2021-11-16,Brand 2,Brand 2 Ad Group 3,ASIN516,Walmart,20062,21,10.04,0.0,0,0,0,0,0.0,0.0
1129,2021-11-16,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,7038,23,14.14,94.99,1,1,0,1,0.0,94.99
1130,2021-11-16,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,36439,52,41.28,0.0,0,0,0,0,0.0,0.0
1131,2021-11-17,Brand 1,Brand 1 Ad Group 1,ASIN374,Walmart,3539,106,35.29,699.83,17,17,16,1,639.84,59.99
1132,2021-11-17,Brand 1,Brand 1 Ad Group 11,ASIN381,Walmart,1909,7,1.12,0.0,0,0,0,0,0.0,0.0
1133,2021-11-17,Brand 1,Brand 1 Ad Group 11,ASIN387,Walmart,26679,81,15.4,579.91,6,9,4,5,279.96,299.95
1134,2021-11-17,Brand 1,Brand 1 Ad Group 13,ASIN374,Walmart,1415,23,2.95,210.95,5,5,3,2,110.97,99.98
1135,2021-11-17,Brand 1,Brand 1 Ad Group 13,ASIN396,Walmart,5223,27,15.26,122.97,3,3,1,2,29.99,92.98
1136,2021-11-17,Brand 1,Brand 1 Ad Group 13,ASIN401,Walmart,756,3,0.44,0.0,0,0,0,0,0.0,0.0
1137,2021-11-17,Brand 1,Brand 1 Ad Group 13,ASIN407,Walmart,443,7,1.09,52.99,1,1,1,0,52.99,0.0
1138,2021-11-17,Brand 1,Brand 1 Ad Group 13,ASIN412,Walmart,6352,9,5.39,0.0,0,0,0,0,0.0,0.0
1139,2021-11-17,Brand 1,Brand 1 Ad Group 2,ASIN381,Walmart,3773,15,4.31,0.0,0,0,0,0,0.0,0.0
1140,2021-11-17,Brand 1,Brand 1 Ad Group 2,ASIN388,Walmart,1114,6,1.63,0.0,0,0,0,0,0.0,0.0
1141,2021-11-17,Brand 1,Brand 1 Ad Group 2,ASIN394,Walmart,32389,220,107.08,,27,27,5,22,299.95,
1142,2021-11-17,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1143,2021-11-17,Brand 1,Brand 1 Ad Group 4,ASIN401,Walmart,424279,509,299.94,,28,28,10,18,448.9,769.82
1144,2021-11-17,Brand 1,Brand 1 Ad Group 4,ASIN406,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1145,2021-11-17,Brand 1,Brand 1 Ad Group 6,ASIN399,Walmart,59,1,0.31,84.99,1,1,0,1,0.0,84.99
1146,2021-11-17,Brand 1,Brand 1 Ad Group 7,ASIN402,Walmart,9,0,0.0,0.0,0,0,0,0,0.0,0.0
1147,2021-11-17,Brand 1,Brand 1 Ad Group 8,ASIN412,Walmart,812,12,4.81,114.97,3,3,0,3,0.0,114.97
1148,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN445,Walmart,27098,49,37.78,,8,9,7,2,,105.98
1149,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN448,Walmart,13417,31,24.74,642.96,4,4,2,2,349.98,292.98
1150,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN452,Walmart,43058,88,85.85,995.27,8,11,3,8,620.37,374.9
1151,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN457,Walmart,21379,72,59.75,947.92,7,8,1,7,64.99,882.93
1152,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN460,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1153,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN465,Walmart,2514,9,8.3,84.99,1,1,1,0,84.99,0.0
1154,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN470,Walmart,3054,14,11.98,38.58,2,2,2,0,38.58,0.0
1155,2021-11-17,Brand 2,Brand 2 Ad Group 1,ASIN474,Walmart,11973,24,21.54,0.0,0,0,0,0,0.0,0.0
1156,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,51437,67,49.2,,6,7,3,4,497.97,727.97
1157,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN482,Walmart,4,0,0.0,0.0,0,0,0,0,0.0,0.0
1158,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,30187,31,32.23,0.0,0,0,0,0,0.0,0.0
1159,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,49486,60,42.16,678.97,3,3,2,1,411.98,266.99
1160,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,13411,38,33.04,,6,19,1,18,87.99,
1161,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,13670,47,45.66,119.98,2,2,2,0,119.98,0.0
1162,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,1123,2,2.09,79.99,1,1,0,1,0.0,79.99
1163,2021-11-17,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,11870,26,17.83,0.0,0,0,0,0,0.0,0.0
1164,2021-11-17,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,69,0,0.0,0.0,0,0,0,0,0.0,0.0
1165,2021-11-17,Brand 2,Brand 2 Ad Group 3,ASIN516,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1166,2021-11-17,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,6345,25,14.38,0.0,0,0,0,0,0.0,0.0
1167,2021-11-17,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1168,2021-11-17,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1169,2021-11-18,Brand 1,Brand 1 Ad Group 1,ASIN374,Walmart,4064,86,44.83,799.8,19,20,20,0,799.8,0.0
1170,2021-11-18,Brand 1,Brand 1 Ad Group 11,ASIN381,Walmart,2944,19,4.42,25.99,1,1,0,1,0.0,25.99
1171,2021-11-18,Brand 1,Brand 1 Ad Group 11,ASIN387,Walmart,1,0,0.0,0.0,0,0,0,0,0.0,0.0
1172,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN374,Walmart,2052,27,4.72,73.98,2,2,2,0,73.98,0.0
1173,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN396,Walmart,3078,16,9.04,244.96,2,4,0,4,0.0,244.96
1174,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN401,Walmart,861,10,1.96,43.09,1,1,0,1,0.0,43.09
1175,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN407,Walmart,490,3,0.74,0.0,0,0,0,0,0.0,0.0
1176,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN412,Walmart,11871,26,14.05,66.08,2,2,0,2,0.0,66.08
1177,2021-11-18,Brand 1,Brand 1 Ad Group 2,ASIN381,Walmart,2243,11,3.46,133.97,3,3,1,2,59.99,73.98
1178,2021-11-18,Brand 1,Brand 1 Ad Group 2,ASIN388,Walmart,1108,15,4.75,0.0,0,0,0,0,0.0,0.0
1179,2021-11-18,Brand 1,Brand 1 Ad Group 2,ASIN394,Walmart,23899,123,75.67,749.36,13,14,3,11,179.97,569.39
1180,2021-11-18,Brand 1,Brand 1 Ad Group 4,ASIN397,Walmart,57,1,0.07,24.99,1,1,1,0,24.99,0.0
1181,2021-11-18,Brand 1,Brand 1 Ad Group 4,ASIN401,Walmart,367251,529,313.72,,35,35,13,22,642.87,
1182,2021-11-18,Brand 1,Brand 1 Ad Group 4,ASIN406,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1183,2021-11-18,Brand 1,Brand 1 Ad Group 6,ASIN399,Walmart,24,0,0.0,0.0,0,0,0,0,0.0,0.0
1184,2021-11-18,Brand 1,Brand 1 Ad Group 7,ASIN402,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1185,2021-11-18,Brand 1,Brand 1 Ad Group 8,ASIN412,Walmart,342,5,1.13,0.0,0,0,0,0,0.0,0.0
1186,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN445,Walmart,15953,30,26.65,93.99,1,1,0,1,0.0,93.99
1187,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN448,Walmart,7034,23,18.37,410.12,4,4,1,3,174.99,235.13
1188,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN452,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1189,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN457,Walmart,42231,92,69.61,,13,14,6,8,389.94,621.14
1190,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN460,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1191,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN465,Walmart,1806,5,4.63,0.0,0,0,0,0,0.0,0.0
1192,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN470,Walmart,4738,14,12.85,96.17,3,5,3,2,57.87,38.3
1193,2021-11-18,Brand 2,Brand 2 Ad Group 1,ASIN474,Walmart,7158,16,11.47,189.98,2,2,2,0,189.98,0.0
1194,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,9948,46,28.96,165.99,1,1,1,0,165.99,0.0
1195,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN482,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1196,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1197,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,94133,96,71.27,347.96,4,4,0,4,0.0,347.96
1198,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1199,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,15202,47,44.96,199.96,4,4,2,2,119.98,79.98
1200,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,15294,28,25.07,534.93,4,7,0,7,0.0,534.93
1201,2021-11-18,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,7125,25,21.84,206.64,2,2,0,2,0.0,206.64
1202,2021-11-18,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,12354,40,20.24,192.97,3,3,2,1,111.98,80.99
1203,2021-11-18,Brand 2,Brand 2 Ad Group 3,ASIN517,Walmart,7047,12,7.62,177.98,1,2,0,2,0.0,177.98
1204,2021-11-18,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,20018,52,29.82,827.88,6,7,5,2,544.95,282.93
1205,2021-11-18,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,11666,15,14.98,0.0,0,0,0,0,0.0,0.0
1206,2021-11-18,Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,4623,17,11.45,22.69,1,1,0,1,0.0,22.69
1207,2021-11-19,Brand 1,Brand 1 Ad Group 1,ASIN374,Walmart,2555,62,23.95,554.86,14,14,13,1,519.87,34.99
1208,2021-11-19,Brand 1,Brand 1 Ad Group 11,ASIN381,Walmart,4288,18,3.73,0.0,0,0,0,0,0.0,0.0
1209,2021-11-19,Brand 1,Brand 1 Ad Group 11,ASIN387,Walmart,134,0,0.0,0.0,0,0,0,0,0.0,0.0
1210,2021-11-19,Brand 1,Brand 1 Ad Group 13,ASIN374,Walmart,1308,17,3.11,0.0,0,0,0,0,0.0,0.0
1211,2021-11-19,Brand 1,Brand 1 Ad Group 13,ASIN396,Walmart,1855,12,5.48,29.99,1,1,1,0,29.99,0.0
1212,2021-11-19,Brand 1,Brand 1 Ad Group 13,ASIN401,Walmart,576,2,0.42,0.0,0,0,0,0,0.0,0.0
1213,2021-11-19,Brand 1,Brand 1 Ad Group 13,ASIN407,Walmart,715,7,1.54,0.0,0,0,0,0,0.0,0.0
1214,2021-11-19,Brand 1,Brand 1 Ad Group 13,ASIN412,Walmart,13748,38,20.03,39.99,1,1,1,0,39.99,0.0
1215,2021-11-19,Brand 1,Brand 1 Ad Group 2,ASIN381,Walmart,919,6,1.34,0.0,0,0,0,0,0.0,0.0
1216,2021-11-19,Brand 1,Brand 1 Ad Group 2,ASIN388,Walmart,3085,26,8.7,44.99,1,1,0,1,0.0,44.99
1217,2021-11-19,Brand 1,Brand 1 Ad Group 2,ASIN394,Walmart,26603,153,50.62,751.35,15,15,6,9,359.94,391.41
1218,2021-11-19,Brand 1,Brand 1 Ad Group 4,ASIN397,Walmart,85,0,0.0,0.0,0,0,0,0,0.0,0.0
1219,2021-11-19,Brand 1,Brand 1 Ad Group 4,ASIN401,Walmart,43105,91,43.15,584.87,13,13,6,7,274.94,309.93
1220,2021-11-19,Brand 1,Brand 1 Ad Group 4,ASIN406,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1221,2021-11-19,Brand 1,Brand 1 Ad Group 6,ASIN399,Walmart,91,2,0.91,0.0,0,0,0,0,0.0,0.0
1222,2021-11-19,Brand 1,Brand 1 Ad Group 7,ASIN403,Walmart,102,7,2.51,79.98,2,2,2,0,79.98,0.0
1223,2021-11-19,Brand 1,Brand 1 Ad Group 8,ASIN412,Walmart,93,2,1.08,0.0,0,0,0,0,0.0,0.0
1224,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN445,Walmart,10426,31,31.97,,8,8,6,2,,423.05
1225,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN448,Walmart,3688,5,4.13,174.99,1,1,1,0,174.99,0.0
1226,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN452,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1227,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN457,Walmart,24332,128,94.22,950.76,13,14,10,4,649.9,300.86
1228,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN460,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1229,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN465,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1230,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN470,Walmart,8118,20,18.59,42.79,2,2,1,1,21.99,20.8
1231,2021-11-19,Brand 2,Brand 2 Ad Group 1,ASIN474,Walmart,5641,10,6.88,0.0,0,0,0,0,0.0,0.0
1232,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,6328,12,7.82,0.0,0,0,0,0,0.0,0.0
1233,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN482,Walmart,8080,48,48.55,149.98,2,2,0,2,0.0,149.98
1234,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,24443,39,30.96,385.22,3,3,1,2,270.99,114.23
1235,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,47829,48,36.8,0.0,0,0,0,0,0.0,0.0
1236,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1237,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,16137,49,44.32,420.95,4,5,2,3,119.98,300.97
1238,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,15089,49,49.01,,10,20,0,20,0.0,
1239,2021-11-19,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,2941,7,5.76,0.0,0,0,0,0,0.0,0.0
1240,2021-11-19,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,503,2,0.61,0.0,0,0,0,0,0.0,0.0
1241,2021-11-19,Brand 2,Brand 2 Ad Group 3,ASIN517,Walmart,9599,27,18.5,174.14,2,2,2,0,174.14,0.0
1242,2021-11-19,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,11251,48,26.52,898.94,5,6,3,3,379.97,518.97
1243,2021-11-19,Brand 2,Brand 2 Ad Group 5,ASIN620,Walmart,11399,12,6.6,0.0,0,0,0,0,0.0,0.0
1244,2021-11-19,Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1245,2021-11-20,Brand 1,Brand 1 Ad Group 1,ASIN374,Walmart,524,13,7.0,39.99,1,1,1,0,39.99,0.0
1246,2021-11-20,Brand 1,Brand 1 Ad Group 11,ASIN381,Walmart,3390,26,3.66,179.96,4,4,0,4,0.0,179.96
1247,2021-11-20,Brand 1,Brand 1 Ad Group 11,ASIN387,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1248,2021-11-20,Brand 1,Brand 1 Ad Group 13,ASIN374,Walmart,1461,19,2.76,0.0,0,0,0,0,0.0,0.0
1249,2021-11-20,Brand 1,Brand 1 Ad Group 13,ASIN396,Walmart,917,5,2.3,39.99,1,1,0,1,0.0,39.99
1250,2021-11-20,Brand 1,Brand 1 Ad Group 13,ASIN401,Walmart,1129,5,1.33,0.0,0,0,0,0,0.0,0.0
1251,2021-11-20,Brand 1,Brand 1 Ad Group 13,ASIN407,Walmart,513,4,0.7,89.98,2,2,2,0,89.98,0.0
1252,2021-11-20,Brand 1,Brand 1 Ad Group 13,ASIN412,Walmart,7125,21,7.39,0.0,0,0,0,0,0.0,0.0
1253,2021-11-20,Brand 1,Brand 1 Ad Group 2,ASIN381,Walmart,1039,12,3.56,0.0,0,0,0,0,0.0,0.0
1254,2021-11-20,Brand 1,Brand 1 Ad Group 2,ASIN388,Walmart,3174,20,9.94,459.42,8,8,4,4,239.96,219.46
1255,2021-11-20,Brand 1,Brand 1 Ad Group 2,ASIN394,Walmart,3964,32,15.37,194.97,3,3,2,1,119.98,74.99
1256,2021-11-20,Brand 1,Brand 1 Ad Group 4,ASIN397,Walmart,176,0,0.0,0.0,0,0,0,0,0.0,0.0
1257,2021-11-20,Brand 1,Brand 1 Ad Group 4,ASIN401,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1258,2021-11-20,Brand 1,Brand 1 Ad Group 4,ASIN406,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1259,2021-11-20,Brand 1,Brand 1 Ad Group 6,ASIN399,Walmart,155,1,0.32,0.0,0,0,0,0,0.0,0.0
1260,2021-11-20,Brand 1,Brand 1 Ad Group 7,ASIN403,Walmart,106,8,3.5,39.99,1,1,1,0,39.99,0.0
1261,2021-11-20,Brand 1,Brand 1 Ad Group 8,ASIN412,Walmart,142,3,0.94,0.0,0,0,0,0,0.0,0.0
1262,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN445,Walmart,22104,57,56.38,,15,16,5,11,859.95,895.51
1263,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN448,Walmart,20918,41,32.98,239.48,3,3,0,3,0.0,239.48
1264,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN452,Walmart,8453,22,19.31,491.96,2,2,1,1,224.97,266.99
1265,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN457,Walmart,20610,108,78.68,,11,13,6,7,389.94,662.94
1266,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN460,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1267,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN465,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1268,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN470,Walmart,12309,40,41.26,478.4,10,11,6,5,125.94,352.46
1269,2021-11-20,Brand 2,Brand 2 Ad Group 1,ASIN474,Walmart,9502,21,10.03,0.0,0,0,0,0,0.0,0.0
1270,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN478,Walmart,29407,75,55.06,660.95,5,5,1,4,132.99,527.96
1271,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN482,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1272,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN485,Walmart,20353,23,19.54,0.0,0,0,0,0,0.0,0.0
1273,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN489,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1274,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN494,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
1275,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN498,Walmart,31155,77,71.83,476.94,5,6,1,5,59.99,416.95
1276,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN505,Walmart,12420,21,21.1,69.99,1,1,1,0,69.99,0.0
1277,2021-11-20,Brand 2,Brand 2 Ad Group 2,ASIN509,Walmart,8085,36,32.78,124.99,1,1,0,1,0.0,124.99
1278,2021-11-20,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,36196,142,86.42,936.86,14,14,10,4,559.9,376.96
1279,2021-11-20,Brand 2,Brand 2 Ad Group 3,ASIN517,Walmart,3804,13,9.35,215.99,1,1,0,1,0.0,215.99
1280,2021-11-20,Brand 2,Brand 2 Ad Group 3,ASIN521,Walmart,3486,12,9.36,73.99,1,1,0,1,0.0,73.99
1281,2021-11-20,Brand 2,Brand 2 Ad Group 5,ASIN620,Walmart,4822,12,12.79,54.99,1,1,0,1,0.0,54.99
